show_id,type,title,director,country,date_added,release_year,rating,duration,listed_in
s6805,movie,friday the 13th,marcus nispel,united states,2020-01-01,1970-01-01 00:00:00.000002009,r,97 min,horror movies
s6806,movie,friend request,simon verhoeven,germany,2018-04-18,1970-01-01 00:00:00.000002016,r,92 min,horror movies|international movies
s6808,movie,from japan to egypt,mahmoud karim,egypt,2019-06-06,1970-01-01 00:00:00.000002017,tv-14,93 min,children & family movies|comedies|dramas
s6809,movie,from paris with love,pierre morel,france,2020-09-08,1970-01-01 00:00:00.000002010,r,93 min,action & adventure|international movies
s6810,movie,froning: the fittest man in history,heber cannon,united states,2018-07-15,1970-01-01 00:00:00.000002016,pg,99 min,documentaries|international movies|sports movies
s6811,tv show,frozen planet,alastair fothergill,united kingdom,2016-01-28,1970-01-01 00:00:00.000002011,tv-pg,1 season,british tv shows|docuseries|international tv shows
s6804,tv show,friday night tykes,not given,united states,2018-01-17,1970-01-01 00:00:00.000002017,tv-pg,4 seasons,docuseries|reality tv
s6814,movie,frozen river,courtney hunt,united states,2019-07-01,1970-01-01 00:00:00.000002008,r,97 min,dramas|independent movies
s6815,movie,full out,sean cisterna,canada,2016-09-01,1970-01-01 00:00:00.000002015,tv-pg,88 min,children & family movies|dramas|sports movies
s6816,movie,functional fitness,bob rose,united states,2018-01-01,1970-01-01 00:00:00.000002016,tv-ma,106 min,documentaries
s6817,movie,furie,le van kiet,vietnam,2019-09-25,1970-01-01 00:00:00.000002019,tv-ma,97 min,action & adventure|dramas|international movies
s6818,movie,furthest witness,adam del giudice,united states,2019-04-24,1970-01-01 00:00:00.000002017,tv-ma,88 min,dramas|thrillers
s6819,movie,g-force,hoyt yeatman,united states,2019-03-15,1970-01-01 00:00:00.000002009,pg,88 min,children & family movies|comedies
s6820,movie,gabriel and the mountain,fellipe barbosa,brazil,2018-11-09,1970-01-01 00:00:00.000002017,tv-ma,132 min,dramas|independent movies|international movies
s6822,movie,gagarin: first in space,pavel parkhomenko,russia,2017-09-15,1970-01-01 00:00:00.000002013,tv-14,108 min,dramas|international movies
s6824,movie,galih dan ratna,lucky kuswandi,indonesia,2018-09-15,1970-01-01 00:00:00.000002017,tv-pg,111 min,dramas|international movies|romantic movies
s6827,movie,gangs of new york,martin scorsese,united states,2019-08-20,1970-01-01 00:00:00.000002002,r,167 min,dramas
s6829,movie,garuda di dadaku,ifa isfansyah,indonesia,2018-10-09,1970-01-01 00:00:00.000002009,tv-pg,96 min,children & family movies|dramas|sports movies
s6830,movie,garuda in my heart 2,rudy soedjarwo,indonesia,2018-11-30,1970-01-01 00:00:00.000002011,tv-pg,95 min,children & family movies|dramas|sports movies
s6831,movie,gehenna: where death lives,hiroshi katagiri,japan,2018-12-10,1970-01-01 00:00:00.000002016,tv-ma,107 min,horror movies|thrillers
s6832,movie,gelo,manbhavan singh,india,2017-12-15,1970-01-01 00:00:00.000002016,tv-ma,118 min,dramas|international movies
s6833,movie,gemini,p.k. baaburaaj,india,2018-07-01,1970-01-01 00:00:00.000002018,tv-pg,130 min,dramas
s6838,movie,george of the jungle 2,david grossman,united states,2016-12-20,1970-01-01 00:00:00.000002003,pg,87 min,children & family movies|comedies
s6839,tv show,geronimo stilton,guy vasilovich,italy,2017-12-31,1970-01-01 00:00:00.000002011,tv-y,1 season,kids' tv|tv comedies
s6840,movie,get him to the greek,nicholas stoller,united states,2020-01-16,1970-01-01 00:00:00.000002010,r,109 min,comedies|music & musicals
s6841,movie,get santa,christopher smith,united kingdom,2014-12-12,1970-01-01 00:00:00.000002014,pg,103 min,children & family movies|comedies
s6843,movie,get smart,peter segal,united states,2019-04-01,1970-01-01 00:00:00.000002008,pg-13,110 min,action & adventure|comedies
s6844,movie,getting played,david silberg,united states,2019-11-01,1970-01-01 00:00:00.000002005,pg-13,85 min,comedies|romantic movies
s6845,movie,ghayal,rajkumar santoshi,india,2019-12-31,1970-01-01 00:00:00.000001990,tv-14,163 min,action & adventure|dramas|international movies
s6846,movie,ghost house,rich ragsdale,thailand,2017-12-31,1970-01-01 00:00:00.000002017,tv-ma,100 min,horror movies
s6847,movie,ghost pain,"kazuchika kise, masahiko murata",japan,2019-02-24,1970-01-01 00:00:00.000002013,tv-ma,58 min,action & adventure|anime features|international movies
s6848,movie,ghost rider,mark steven johnson,united states,2020-10-01,1970-01-01 00:00:00.000002007,pg-13,110 min,action & adventure|sci-fi & fantasy
s6849,movie,ghost tears,kazuchika kise,japan,2019-02-24,1970-01-01 00:00:00.000002014,tv-ma,58 min,action & adventure|anime features|international movies
s6851,movie,ghost whispers,kazuchika kise,japan,2019-02-24,1970-01-01 00:00:00.000002013,tv-14,56 min,action & adventure|anime features|international movies
s6992,movie,honey: rise up and dance,bille woodruff,united states,2018-04-03,1970-01-01 00:00:00.000002018,pg-13,100 min,dramas
s6852,movie,ghulam-e-musthafa,partho ghosh,india,2019-12-31,1970-01-01 00:00:00.000001997,tv-ma,161 min,action & adventure|dramas|international movies
s6853,movie,gie,riri riza,indonesia,2018-09-15,1970-01-01 00:00:00.000002005,tv-14,141 min,dramas|international movies
s6854,movie,gigi,"vincente minnelli, charles walters",united states,2019-11-01,1970-01-01 00:00:00.000001958,g,115 min,classic movies|comedies|music & musicals
s6855,movie,ginger & rosa,sally potter,united kingdom,2018-07-15,1970-01-01 00:00:00.000002012,pg-13,90 min,dramas|independent movies
s6856,movie,"girl, boy, bakla, tomboy",wenn v. deramas,philippines,2019-02-27,1970-01-01 00:00:00.000002013,tv-14,103 min,comedies|international movies
s6857,movie,glow: the story of the gorgeous ladies of wrestling,brett whitcomb,united states,2017-03-31,1970-01-01 00:00:00.000002012,nr,77 min,documentaries|sports movies
s6859,movie,god bless the broken road,harold cronk,united states,2019-02-09,1970-01-01 00:00:00.000002018,pg,111 min,children & family movies|dramas|faith & spirituality
s6860,movie,god knows where i am,"jedd wider, todd wider",united states,2018-10-22,1970-01-01 00:00:00.000002016,tv-pg,103 min,documentaries
s6861,movie,god of war,gordon chan,china,2017-12-16,1970-01-01 00:00:00.000002017,nr,129 min,action & adventure|international movies
s6862,movie,god's not dead,harold cronk,united states,2020-04-01,1970-01-01 00:00:00.000002014,pg,113 min,dramas|faith & spirituality
s6863,movie,god's not dead: a light in darkness,michael mason,united states,2018-12-04,1970-01-01 00:00:00.000002018,pg,106 min,dramas|faith & spirituality
s6864,movie,god's own country,francis lee,united kingdom,2018-05-01,1970-01-01 00:00:00.000002017,tv-ma,105 min,dramas|independent movies|international movies
s6865,movie,gol maal,hrishikesh mukherjee,india,2019-12-31,1970-01-01 00:00:00.000001979,tv-pg,137 min,classic movies|comedies|international movies
s6866,movie,golden time,takuya inaba,japan,2017-11-01,1970-01-01 00:00:00.000002013,tv-y,22 min,international movies|sci-fi & fantasy
s6867,movie,goldeneye,martin campbell,united kingdom,2019-12-31,1970-01-01 00:00:00.000001995,pg-13,130 min,action & adventure
s6868,movie,goldie,sam de jong,united states,2020-06-22,1970-01-01 00:00:00.000002019,tv-ma,89 min,dramas
s6870,movie,goldstone,ivan sen,australia,2018-12-10,1970-01-01 00:00:00.000002016,r,110 min,thrillers
s6871,movie,golmaal: fun unlimited,rohit shetty,india,2019-12-31,1970-01-01 00:00:00.000002006,tv-14,148 min,comedies|international movies
s6873,movie,gone are the days,mark landre gould,united states,2019-01-01,1970-01-01 00:00:00.000002018,r,100 min,independent movies
s6874,tv show,gonul,neslihan yesilyurt,turkey,2017-07-12,1970-01-01 00:00:00.000002015,tv-14,1 season,international tv shows|tv dramas|tv thrillers
s6875,movie,good kids,chris mccoy,united states,2017-01-19,1970-01-01 00:00:00.000002016,r,90 min,comedies|independent movies
s6876,movie,good kill,andrew niccol,united states,2017-04-02,1970-01-01 00:00:00.000002014,r,103 min,dramas
s6877,movie,good kisser,wendy jo carlton,united states,2020-08-20,1970-01-01 00:00:00.000002019,tv-ma,75 min,comedies|dramas|independent movies
s6878,movie,good luck,tarek abdel moaty,egypt,2019-06-21,1970-01-01 00:00:00.000002012,tv-ma,99 min,dramas|international movies
s6879,movie,"good night, and good luck",george clooney,united states,2019-06-02,1970-01-01 00:00:00.000002005,pg,93 min,dramas
s6880,movie,good people,henrik ruben genz,united states,2017-09-08,1970-01-01 00:00:00.000002014,r,90 min,action & adventure|thrillers
s6881,movie,goodfellas,martin scorsese,united states,2021-01-01,1970-01-01 00:00:00.000001990,r,145 min,classic movies|dramas
s6882,movie,gook,justin chon,united states,2018-03-06,1970-01-01 00:00:00.000002017,tv-ma,95 min,dramas|independent movies
s6883,movie,goon,michael dowse,united states,2017-08-15,1970-01-01 00:00:00.000002011,r,92 min,comedies|sports movies
s6884,movie,goosebumps 2: haunted halloween,ari sandel,united states,2019-04-25,1970-01-01 00:00:00.000002018,pg,90 min,children & family movies|comedies
s6885,movie,gosford park,robert altman,united states,2019-11-01,1970-01-01 00:00:00.000002001,r,137 min,comedies|dramas|international movies
s6887,movie,gothika,mathieu kassovitz,united states,2021-01-01,1970-01-01 00:00:00.000002003,r,98 min,horror movies|thrillers
s6888,movie,gour hari dastaan: the freedom file,ananth narayan mahadevan,india,2017-10-15,1970-01-01 00:00:00.000002015,tv-14,109 min,dramas|independent movies|international movies
s6889,movie,gran torino,clint eastwood,germany,2020-10-01,1970-01-01 00:00:00.000002008,r,117 min,dramas
s6892,movie,grand masti,indra kumar,india,2018-03-01,1970-01-01 00:00:00.000002013,tv-ma,93 min,comedies|international movies|music & musicals
s6893,movie,grass,tanuj chopra,united states,2019-02-14,1970-01-01 00:00:00.000002017,tv-ma,57 min,comedies|independent movies
s6894,movie,grease,randal kleiser,united states,2019-11-01,1970-01-01 00:00:00.000001978,pg,110 min,classic movies|comedies|music & musicals
s6897,movie,green room,jeremy saulnier,united states,2018-11-12,1970-01-01 00:00:00.000002015,r,95 min,horror movies|thrillers
s6898,movie,green white green (and all the beautiful colours in my mosaic of madness),abba t. makama,nigeria,2018-01-01,1970-01-01 00:00:00.000002016,tv-ma,102 min,comedies|independent movies|international movies
s6899,movie,gringo: the dangerous life of john mcafee,nanette burstein,united states,2018-04-01,1970-01-01 00:00:00.000002016,tv-ma,97 min,documentaries
s6900,movie,growing up coy,eric juhola,united states,2017-01-06,1970-01-01 00:00:00.000002016,tv-pg,82 min,documentaries|lgbtq movies
s6901,movie,gun runners,anjali nayar,canada,2017-02-01,1970-01-01 00:00:00.000002015,tv-pg,90 min,documentaries|international movies|sports movies
s6903,movie,guy martin: last flight of the vulcan bomber,james woodroffe,united kingdom,2019-07-26,1970-01-01 00:00:00.000002015,tv-g,57 min,documentaries|international movies
s6904,movie,héroes,esteban vidal,chile,2018-08-19,1970-01-01 00:00:00.000002015,tv-ma,91 min,comedies|international movies
s6905,movie,hükümet kadin,sermiyan midyat,turkey,2017-03-10,1970-01-01 00:00:00.000002013,tv-ma,100 min,comedies|international movies
s6906,movie,hükümet kadin 2,sermiyan midyat,turkey,2017-03-10,1970-01-01 00:00:00.000002013,tv-14,101 min,comedies|international movies
s6909,movie,hadi i̇nşallah,ali taner baltacı,turkey,2018-04-04,1970-01-01 00:00:00.000002014,tv-14,95 min,comedies|international movies|romantic movies
s6910,movie,hairspray,adam shankman,united states,2020-01-01,1970-01-01 00:00:00.000002007,pg,116 min,children & family movies|comedies|music & musicals
s6911,movie,halo legends,"shinji aramaki, mamoru oshii, hideki futamura, toshiyuki kanno, tomoki kyoda, koichi mashimo, yasushi muraki, daisuke nishio, frank o'connor, koji sawai, joseph chou, hiroshi yamazaki",united states,2017-05-01,1970-01-01 00:00:00.000002009,pg-13,117 min,action & adventure|anime features|sci-fi & fantasy
s6912,movie,halo: the fall of reach,ian kirby,united states,2016-03-07,1970-01-01 00:00:00.000002015,tv-14,65 min,action & adventure|sci-fi & fantasy
s6913,movie,hamara dil aapke paas hai,satish kaushik,india,2018-03-01,1970-01-01 00:00:00.000002000,tv-14,158 min,dramas|international movies|music & musicals
s6914,movie,hamburger hill,john irvin,united states,2019-11-23,1970-01-01 00:00:00.000001987,r,110 min,action & adventure|dramas
s6915,movie,hamza's suitcase,akram farouk,egypt,2019-05-02,1970-01-01 00:00:00.000002017,tv-14,79 min,comedies|international movies
s6916,movie,hangman,johnny martin,united states,2020-05-06,1970-01-01 00:00:00.000002017,r,99 min,thrillers
s6917,movie,hank: five years from the brink,joe berlinger,united states,2018-08-25,1970-01-01 00:00:00.000002013,tv-14,86 min,documentaries
s6919,movie,hans zimmer: live in prague,tim van someren,united kingdom,2018-03-01,1970-01-01 00:00:00.000002017,tv-g,138 min,international movies|music & musicals
s6921,movie,happy hunting,"joe dietsch, louie gibson",united states,2018-01-01,1970-01-01 00:00:00.000002017,tv-ma,91 min,horror movies|independent movies
s6922,movie,happy times,luis javier m. henaine,mexico,2017-02-08,1970-01-01 00:00:00.000002014,nr,79 min,comedies|international movies|romantic movies
s6925,movie,hard tide,"robert osman, nathanael wiseman",united kingdom,2017-09-06,1970-01-01 00:00:00.000002015,tv-ma,79 min,dramas|independent movies
s6926,movie,hardcore henry,ilya naishuller,russia,2020-08-01,1970-01-01 00:00:00.000002015,r,96 min,action & adventure|international movies|sci-fi & fantasy
s6928,movie,harold & kumar escape from guantanamo bay,"jon hurwitz, hayden schlossberg",united states,2019-10-01,1970-01-01 00:00:00.000002008,r,101 min,comedies|cult movies
s6929,movie,harold & kumar go to white castle,danny leiner,united states,2020-01-01,1970-01-01 00:00:00.000002004,r,88 min,comedies|cult movies
s6930,movie,harold and lillian: a hollywood love story,daniel raim,united states,2018-11-25,1970-01-01 00:00:00.000002015,tv-14,95 min,documentaries
s6932,movie,harriet the spy: blog wars,ron oliver,united states,2018-04-15,1970-01-01 00:00:00.000002010,tv-g,87 min,children & family movies|comedies
s6933,tv show,harry & bunnie,ah loong,malaysia,2017-10-15,1970-01-01 00:00:00.000002017,tv-y7,1 season,kids' tv|tv comedies
s6934,movie,harry and snowman,ron davis,united states,2017-01-15,1970-01-01 00:00:00.000002015,tv-pg,83 min,documentaries|sports movies
s6935,movie,harry benson: shoot first,"justin bare, matthew miele",united states,2017-05-01,1970-01-01 00:00:00.000002016,nr,90 min,documentaries
s6937,movie,haseena maan jaayegi,david dhawan,india,2018-03-01,1970-01-01 00:00:00.000001999,tv-pg,151 min,action & adventure|comedies|dramas
s6939,movie,haunters: the art of the scare,jon schnitzer,united states,2018-01-02,1970-01-01 00:00:00.000002017,tv-ma,89 min,documentaries|horror movies
s6940,movie,haunting on fraternity row,brant sersen,united states,2019-03-01,1970-01-01 00:00:00.000002018,tv-ma,99 min,horror movies|independent movies
s6941,movie,have you seen the listers?,eddie martin,australia,2019-02-01,1970-01-01 00:00:00.000002017,tv-ma,86 min,documentaries|international movies
s6943,movie,havenhurst,andrew c. erin,united states,2017-06-10,1970-01-01 00:00:00.000002016,tv-ma,85 min,horror movies|thrillers
s6944,movie,haywire,steven soderbergh,ireland,2020-03-01,1970-01-01 00:00:00.000002011,r,93 min,action & adventure
s6945,movie,he named me malala,davis guggenheim,united states,2018-06-01,1970-01-01 00:00:00.000002015,pg-13,89 min,documentaries
s6946,movie,he's out there,quinn lasher,united states,2019-01-12,1970-01-01 00:00:00.000002018,r,89 min,horror movies|thrillers
s6947,movie,head count,elle callahan,united states,2019-09-13,1970-01-01 00:00:00.000002018,tv-ma,90 min,horror movies|independent movies
s6948,movie,head on,ana kokkinos,australia,2018-08-25,1970-01-01 00:00:00.000001998,tv-ma,104 min,dramas|independent movies|lgbtq movies
s6949,movie,heal,kelly noonan,united states,2019-02-01,1970-01-01 00:00:00.000002017,tv-14,107 min,documentaries
